sym,activity,informed,size,cxl,px,logact,logsize,cluster
301212,42.60126582278481,0.12443593554152683,426.7261904761905,0.3386158886158886,28.512500000000003,1.6294225036023233,4.3185850100788254,0
301213,55.32278481012658,0.11185710576952292,420.2701149425287,0.3333333333333333,61.870000000000005,1.7429040332816481,4.3185850100788254,0
301215,88.46413502109705,0.09560366841757226,1509.1455490578298,0.2142857142857142,6.145,1.9467672354504288,4.3185850100788254,1
301216,121.66877637130801,0.09868921031163426,829.1316208229143,0.2547237076648841,21.51,2.0851791403544055,4.3185850100788254,1
301217,429.210970464135,0.08818404851256562,706.2955992340801,0.23406702991055064,32.864999999999995,2.6326708138324713,4.3185850100788254,3
301218,93.41772151898734,0.10577469148719484,593.3333333333334,0.2941176470588235,32.52,1.9704292705326,4.3185850100788254,2
301219,175.4620253164557,0.09300790300333145,413.10883669925977,0.27668171072426395,61.144999999999996,2.244183138009461,4.3185850100788254,1
301220,38.0464135021097,0.13552946599169824,530.625,0.3442887931034483,37.59,1.5803137236649283,4.3185850100788254,0
301221,72.64767932489451,0.10783506140927933,405.9006105834464,0.3208391608391608,50.46,1.861221745647254,4.3185850100788254,2
301222,39.244725738396625,0.11566471981678265,465.94202898550725,0.3214285714285714,30.015,1.5937812983647357,4.3185850100788254,0
301223,31.018987341772153,0.11636271659151248,475.0,0.27172275238573573,18.455,1.4916276155582069,4.3185850100788254,2
301226,70.22573839662448,0.10481510297949197,581.8840579710145,0.29912280701754385,31.61,1.8464963143370339,4.3185850100788254,2
301227,39.31645569620253,0.13724625906539556,466.6002986560478,0.3442887931034483,32.03,1.5945743601020983,4.3185850100788254,0
301228,66.65189873417722,0.12295212805300257,596.0530373111317,0.31914251207729466,40.79,1.8238125258133469,4.3185850100788254,0
301229,43.58016877637131,0.11949062543780842,669.3286873676782,0.3021687134254138,20.064999999999998,1.6392889078401311,4.3185850100788254,0
301230,99.32067510548524,0.09939481646052423,551.237298266587,0.28632305194805197,37.75,1.9970396628920966,4.3185850100788254,2
301231,101.59071729957806,0.10044657475988605,574.7549019607843,0.2896232057416268,30.505,2.006854026749598,4.3185850100788254,2
301233,34.62447257383967,0.1255860683039069,373.98648648648646,0.34462035809018565,50.489999999999995,1.53938316662079,4.3185850100788254,0
301234,37.70464135021097,0.13531557421353216,375.0,0.3611111111111111,37.85,1.5763948140974489,4.3185850100788254,0
301235,120.21518987341773,0.10231784173442848,509.3752738105669,0.2913858939802336,39.989999999999995,2.0799593467134097,4.3185850100788254,2
301236,321.82489451476795,0.08707758442845234,785.7694876443088,0.241268433307462,43.08,2.5076196355747666,4.3185850100788254,3
301237,40.41561181434599,0.13763764519939917,346.2811526479751,0.3677548301132578,53.0,1.6065491575644413,4.3185850100788254,0
301238,139.07805907172997,0.091469857876636,803.4880292487321,0.24373928675947987,20.65,2.143258621180625,4.3185850100788254,1
301239,59.84388185654009,0.11747840337289195,390.11437908496737,0.3235294117647059,36.25,1.7770197568850747,4.3185850100788254,0
301248,132.51054852320675,0.09830651697865846,625.2561669829222,0.27970588235294114,37.425,2.122250451729988,4.3185850100788254,1
301255,45.08860759493671,0.11439030133826024,531.7839805825242,0.32076328044833846,28.979999999999997,1.6540668238367833,4.3185850100788254,0
301256,106.4873417721519,0.09764980479903834,1166.7396380618798,0.25,12.745000000000001,2.027297985941592,4.3185850100788254,1
301257,67.95569620253164,0.11103309278793308,301.6968325791855,0.3333333333333333,51.745000000000005,1.8322258661552442,4.3185850100788254,0
301258,33.46273153114496,0.12872779733908984,400.0,0.3333333333333333,32.019999999999996,1.5245613891214225,4.3185850100788254,0
301259,59.0126582278481,0.11522809972360788,659.1666666666667,0.3143659113097991,33.255,1.7709451778941165,4.3185850100788254,0
301263,70.25527426160338,0.11755379576700345,679.7619047619048,0.3043478260869565,27.075,1.8466789335127483,4.3185850100788254,2
301265,91.12447257383965,0.10550629964542496,945.2332885455156,0.2549743892828999,13.98,1.9596350276477437,4.3185850100788254,1
301266,74.76371308016877,0.1061963998797335,525.7187853335487,0.3088235294117647,38.535,1.8736908621314063,4.3185850100788254,2
301267,76.52320675105486,0.10037847060606671,653.1876138433515,0.27055180180180183,18.61,1.8837931611083572,4.3185850100788254,2
301268,78.48523206751055,0.10958981611082422,513.6293436293437,0.28721076527542255,20.02,1.894787946745863,4.3185850100788254,2
301269,139.60759493670886,0.09570210862942036,377.9196428571429,0.28425173140620297,102.435,2.144909045431702,4.3185850100788254,1
301270,62.59704641350211,0.11248555439684954,574.2647058823529,0.32,36.239999999999995,1.7965538418912677,4.3185850100788254,2
301273,40.80566374553716,0.12914711608498625,324.8891352549889,0.37048869956218194,29.564999999999998,1.6107204464899467,4.3185850100788254,0
301276,43.08438818565401,0.12020778945262028,535.1165501165501,0.3,24.725,1.6343199301821145,4.3185850100788254,0
301277,41.61392405063291,0.11428713951509836,869.5046439628484,0.27231793743890514,12.425,1.6192386702073729,4.3185850100788254,2
301278,48.26371308016878,0.11102641067433092,506.9073783359497,0.32,37.495000000000005,1.6836207305068016,4.3185850100788254,2
301279,56.05907172995781,0.1149992919476287,467.56436314363145,0.3145502645502646,26.64,1.7486459020954268,4.3185850100788254,0
301280,53.44092827004219,0.12231292041279623,368.0909090909091,0.33792293233082704,48.599999999999994,1.7278739932372444,4.3185850100788254,0
301282,130.73417721518987,0.09251156809110217,586.7334438611034,0.2755198264887548,28.44,2.1163891379679223,4.3185850100788254,1
301283,39.09083351212186,0.12380951113471465,333.3333333333333,0.34292763157894735,44.045,1.5920749307508923,4.3185850100788254,0
301285,79.73417721518987,0.12600041834900905,487.64214046822735,0.33821025750159606,70.25,1.9016445170594312,4.3185850100788254,0
301286,65.44303797468353,0.12035172550041282,425.925925925926,0.3333333333333333,45.334999999999994,1.815863451803501,4.3185850100788254,0
301288,12.526338958180483,0.1589941679752261,1029.4258373205741,0.3333333333333333,17.715,1.097824159375162,4.3185850100788254,0
301289,33.77848101265823,0.1261935736194451,391.56671664167914,0.3345070422535211,52.61,1.528640115849165,4.3185850100788254,0
301290,34.065034327397555,0.1212645962768486,450.0,0.3219758532621314,27.549999999999997,1.5323088309149826,4.3185850100788254,0
301296,28.780590717299578,0.12439736851388623,1110.1010101010102,0.25,8.53,1.4590997035210442,4.3185850100788254,2
301297,125.94092827004219,0.09499611889233733,630.8391608391607,0.2628968253968254,37.175,2.1001668900226687,4.3185850100788254,1
301298,37.499034541943786,0.12252568157090435,687.5143513203215,0.27823315118397085,15.96,1.574020086434282,4.3185850100788254,0
301299,57.99789029535865,0.11769272337519614,350.05639097744364,0.3333333333333333,58.015,1.7634121961534852,4.3185850100788254,0
301300,38.219409282700425,0.1236013920267462,409.5472482652683,0.35239651416122,38.44,1.5822839703368345,4.3185850100788254,0
301301,96.28270042194093,0.08861436456833037,1790.7693984306889,0.229570747217806,10.265,1.983548262345631,4.3185850100788254,1
301302,104.1139240506329,0.0938469179557986,643.0947775628626,0.2769141168104775,24.755000000000003,2.0175088153315706,4.3185850100788254,1
301306,158.07805907172997,0.10084818879577304,362.75167785234896,0.30896016291205286,104.845,2.198871594882645,4.3185850100788254,2
301308,539.2573839662448,0.0961460783756931,300.0139211136891,0.29105878111879213,278.185,2.7317961005410907,4.3185850100788254,3
301309,24.229957805907173,0.13257464171420152,443.6216216216216,0.3333333333333333,28.885,1.3843526578569598,4.3185850100788254,0
301311,43.61392405063291,0.11175083744001987,870.5004101722724,0.29716350013379716,18.604999999999997,1.6396251629602658,4.3185850100788254,2
301312,113.18143459915612,0.10163534330711244,363.27456229422444,0.3076923076923077,79.955,2.05377519441066,4.3185850100788254,2
301313,89.4789029535865,0.10264857383942386,564.8228516164686,0.2885016760483208,30.775,1.9517206508367015,4.3185850100788254,2
301316,177.44725738396625,0.09401803875914137,653.2178082191781,0.2727272727272727,42.22,2.2490692913014523,4.3185850100788254,1
301318,36.363718443824645,0.12018643594661173,441.68965517241384,0.3103311439518336,28.6525,1.5606682864603842,4.3185850100788254,0
301319,74.43881856540085,0.1111377896426944,405.2848079851125,0.3,50.605,1.871799471731717,4.3185850100788254,2
301321,102.36286919831224,0.10479108846771805,574.2261904761905,0.2727272727272727,19.72,2.0101424505204504,4.3185850100788254,2
301326,73.4282700421941,0.1264217914912738,277.72727272727275,0.3846153846153846,109.375,1.8658632964227222,4.3185850100788254,0
301327,55.20675105485232,0.10942697456317932,322.08672086720867,0.33602150537634407,61.265,1.74199218944284,4.3185850100788254,0
301328,56.80379746835443,0.11801162634003995,316.2280701754386,0.3529411764705882,50.85,1.7543773702959342,4.3185850100788254,0
301330,65.99578059071729,0.10097366830026569,572.6041666666667,0.2814192238267148,30.755000000000003,1.8195161700154132,4.3185850100788254,2
301331,32.418556423377325,0.13625791665888815,457.8378817413905,0.3457052139037433,27.195,1.5107936721004118,4.3185850100788254,0
301333,56.79535864978903,0.11745169789170937,326.7942583732057,0.34912362937840646,58.03,1.7543128463598643,4.3185850100788254,0
301335,35.063291139240505,0.12771684617850357,521.6666666666666,0.3333333333333333,25.3,1.544852677774007,4.3185850100788254,0
301336,38.16244725738397,0.1276394656466638,350.80645161290323,0.3469899665551839,51.815,1.5816362170881022,4.3185850100788254,0
301338,152.17088607594937,0.10312733781837916,310.42281219272365,0.3131127450980392,89.31,2.1823315694776833,4.3185850100788254,2
301339,68.47679324894514,0.09859949140437596,762.3481781376518,0.2413793103448276,14.855,1.8355434142436187,4.3185850100788254,1
301349,85.0042194092827,0.10393888154122881,380.60271646859087,0.30936751472777885,49.235,1.9294404836047394,4.3185850100788254,2
301356,36.371308016877634,0.12318412886535193,508.7121212121212,0.31095328282828283,21.775,1.5607589198146088,4.3185850100788254,0
301359,43.71097046413502,0.11711900433883364,486.1904761904762,0.3157894736842105,21.055,1.6405904487349057,4.3185850100788254,0
301361,55.67088607594937,0.10759389220318705,583.1764705882354,0.286535303776683,33.4,1.7456281337343302,4.3185850100788254,2
301363,131.63291139240505,0.09470013283961921,533.3191621274523,0.25673658733360216,27.75,2.1193644869157633,4.3185850100788254,1
301365,79.75949367088607,0.10948030573867004,556.687779433681,0.291502624671916,25.25,1.9017823883246854,4.3185850100788254,2
301366,81.34810126582278,0.09861115462588418,529.5959595959596,0.2933173269307723,37.125,1.910347420586962,4.3185850100788254,2
301367,39.436708860759495,0.12441745190903691,313.5632183908046,0.3666666666666666,77.025,1.5959006643003388,4.3185850100788254,0
301368,87.75316455696202,0.10207616164771387,504.76641414141415,0.30662393162393164,53.16,1.9432627869594579,4.3185850100788254,2
301369,55.881856540084385,0.12571905867562827,278.0234029095509,0.3666666666666666,126.91499999999999,1.747270826069927,4.3185850100788254,0
301377,180.44725738396625,0.10174112967165388,291.24161755740704,0.304326923076923,146.735,2.2563502856082653,4.3185850100788254,2
301379,80.33122362869199,0.10076206915957552,742.9882044560943,0.270759920330933,26.87,1.9048843823143504,4.3185850100788254,2
301380,45.42194092827005,0.12304758621249366,500.0,0.332051282051282,35.165,1.6572656881494021,4.3185850100788254,0
301388,50.23628691983122,0.10929424559200529,489.86842105263156,0.3064516129032258,29.805,1.7010175322056307,4.3185850100788254,2
301389,166.75527426160338,0.09565568597308804,488.2016129032258,0.26849349349349344,50.975,2.222079578999297,4.3185850100788254,1
301391,52.82278481012658,0.12341521880436049,283.64208118925103,0.3673469387755102,77.195,1.7228212934212674,4.3185850100788254,0
301396,279.5337552742616,0.09251241355366434,440.50491611040945,0.27789303826648226,74.70500000000001,2.44643425889217,4.3185850100788254,3
301398,61.289029535864984,0.11766632086849135,385.79926784624774,0.3430703624733475,47.5525,1.787382744691064,4.3185850100788254,0
000153,55.47679324894515,0.1046339812733313,1610.344827586207,0.2278481012658227,6.51,1.7441113493994829,4.3185850100788254,1
002186,57.333333333333336,0.0993507257254795,1187.5,0.2575757575757575,10.91,1.7584071921878865,4.3185850100788254,1
300084,98.80590717299577,0.10287630539911671,1721.3326446280992,0.2344662596931199,10.205,1.9947829099312069,4.3185850100788254,1
300850,202.59071729957805,0.09026694167939972,663.0573248407643,0.2578616352201258,40.36,2.3066195421203677,4.3185850100788254,3
301317,81.27848101265823,0.10760242544334808,473.8104448742747,0.3050358196375895,34.644999999999996,1.9099755786260533,4.3185850100788254,2
301260,50.30379746835443,0.10939101043814618,768.2432432432432,0.2777777777777778,16.24,1.701600771483355,4.3185850100788254,2
301373,40.45569620253165,0.10361925368563407,449.6,0.2972972972972973,34.61,1.6069796793515123,4.3185850100788254,2
001260,40.439471143531435,0.12001023455066179,528.344671201814,0.295546858046858,20.47,1.6068054673703025,4.3185850100788254,0
001314,88.05274261603375,0.09572254265997084,478.28125,0.2941176470588235,46.17,1.9447428876679675,4.3185850100788254,2
301358,425.4978902953587,0.0870310564652304,521.7886061307114,0.24721359940872129,65.435,2.6288974111060224,4.3185850100788254,3
301419,70.32489451476793,0.10296766205627904,581.4939874939876,0.2955826972010178,36.075,1.8471090894090327,4.3185850100788254,2
001225,41.16877637130802,0.13144934734298389,335.0,0.3676470588235294,48.45,1.6145679589798476,4.3185850100788254,0
001311,95.94514767932489,0.10425410512396625,491.8518518518519,0.2917771883289125,31.1,1.9820230156594962,4.3185850100788254,2
301303,41.69198312236287,0.10464530572420906,788.9830508474577,0.25,15.64,1.6200525532845,4.3185850100788254,2
001278,60.70675105485232,0.10829180554123163,558.1992337164752,0.29236378074972474,20.03,1.7832369906277443,4.3185850100788254,2
001337,228.56540084388186,0.08875201626961374,651.360544217687,0.2589399744572158,34.54,2.359010489577099,4.3185850100788254,3
001366,55.98523206751055,0.1054106948290807,702.5,0.2547237076648841,13.82,1.7480734827666065,4.3185850100788254,2
301157,51.719409282700425,0.11565031290875964,361.89516129032256,0.3333333333333333,55.519999999999996,1.713653555908112,4.3185850100788254,0
301322,43.29535864978903,0.11696824675067169,474.875,0.32456526524323137,31.915,1.6364413415998875,4.3185850100788254,0
301408,142.82278481012656,0.0909895799267241,1081.8461538461538,0.2534616683552853,17.259999999999998,2.15479749685162,4.3185850100788254,1
001368,52.92827004219409,0.10752693361752846,466.8965517241379,0.3,25.03,1.7236876993302594,4.3185850100788254,2
301246,138.60337552742615,0.09307471636572973,735.7142857142857,0.25,22.18,2.1417738071522923,4.3185850100788254,1
301378,67.57383966244726,0.10618801491494605,375.6756756756757,0.3255813953488372,31.95,1.8297785969897367,4.3185850100788254,2
301439,65.45991561181435,0.10119630909334251,963.3333333333333,0.25,15.93,1.8159754410980626,4.3185850100788254,1
301314,43.779920260316096,0.12986274910114887,317.18424008987324,0.3591746794871795,46.0,1.6412749662192074,4.3185850100788254,0
301345,82.03797468354429,0.12004468173035021,193.80645161290323,0.3953488372093023,208.71,1.9140149301627094,4.3185850100788254,0
301386,37.5675105485232,0.11630274576148954,705.7983193277311,0.3076923076923077,24.215,1.5748124170261075,4.3185850100788254,0
001286,165.22784810126583,0.0874838572468187,1264.3835616438355,0.2,10.1,2.218083246721938,4.3185850100788254,3
001287,276.2151898734177,0.08497847041845491,904.1666666666666,0.2307692307692307,23.63,2.4412475580109403,4.3185850100788254,3
001328,41.18143459915612,0.123949106208024,437.5,0.3235294117647059,33.13,1.614701471656588,4.3185850100788254,0
001360,70.78902953586498,0.10406499502934653,640.0,0.2777777777777778,20.11,1.8499659585202937,4.3185850100788254,2
001367,38.33755274261603,0.1169805466271819,454.54545454545456,0.3076923076923077,23.85,1.5836243864685033,4.3185850100788254,0
301141,82.35864978902954,0.10368659530277359,478.125,0.3148148148148148,52.26,1.9157092180579345,4.3185850100788254,2
301203,28.966244725738395,0.1388990933560573,353.57142857142856,0.3448275862068966,37.74,1.46189219556267,4.3185850100788254,0
301281,79.10759493670886,0.11132182299770937,521.7336769759451,0.31966386554621845,35.205,1.898218181105265,4.3185850100788254,2
301357,83.82700421940929,0.098054760423799,371.1111111111111,0.325,101.91,1.9233839457695059,4.3185850100788254,2
301387,85.74261603375527,0.11033264560302024,362.7314814814815,0.3243243243243243,56.155,1.9331967298358266,4.3185850100788254,2
301429,37.459915611814345,0.12122764725051269,467.94871794871796,0.30600358422939067,19.5,1.573566794679244,4.3185850100788254,0
301307,149.89029535864978,0.098095184820438,543.9024390243902,0.2727272727272727,36.91,2.175773515379142,4.3185850100788254,1
301360,62.46413502109704,0.11800448756105246,285.5036855036855,0.3522727272727273,72.5,1.7956307304129704,4.3185850100788254,0
301293,176.84177215189874,0.09224471233550646,521.1829836829837,0.2671955065037446,62.144999999999996,2.247584858370991,4.3185850100788254,1
301325,77.62236286919831,0.1082400773192072,382.13714384538895,0.3333333333333333,50.18,1.8899868587780666,4.3185850100788254,2
301390,37.380830798203675,0.1279870666682469,344.44444444444446,0.35,36.05,1.5726489494522793,4.3185850100788254,0
001324,48.607594936708864,0.11154624467252305,680.0,0.2924528301886792,19.32,1.6867041330770893,4.3185850100788254,2
001380,36.949367088607595,0.11172136616695026,636.35,0.2954545454545454,22.17,1.5676070036975729,4.3185850100788254,2
301305,80.9493670886076,0.10596312794047755,619.672131147541,0.2592592592592592,23.93,1.9082134575242313,4.3185850100788254,1
301332,32.79324894514768,0.1151707414855496,1122.9166666666667,0.25,9.52,1.515784445917641,4.3185850100788254,2
301382,193.71729957805908,0.09254239829020476,669.109947643979,0.2564102564102564,37.38,2.287168406345377,4.3185850100788254,3
301399,52.21518987341772,0.10945927210439507,645.054945054945,0.2962962962962963,20.77,1.7177968615955024,4.3185850100788254,2
301428,90.74683544303798,0.09705818358386133,646.1538461538462,0.2857142857142857,35.15,1.9578314890955946,4.3185850100788254,2
001282,58.565400843881854,0.09918577459444158,673.4144615820009,0.27970588235294114,21.130000000000003,1.7676411201087323,4.3185850100788254,2
001373,55.10126582278481,0.11862518497496072,361.20401337792646,0.35,34.625,1.7411615758669567,4.3185850100788254,0
