date,sym,side,plan,vwap_twap,fill_twap,vwap_rand,fill_rand,vwap_sig,fill_sig
20260121,301171,2,16700,59.357065868263476,16700.0,59.441794610778445,16700.0,59.293950299401196,16700.0
20260121,002044,1,129700,7.677725543562065,129700.0,7.690771171935236,129700.0,7.660902058596761,129700.0
20260121,000021,2,30300,32.8850198019802,30300.0,32.86868316831683,30300.0,32.93116369636964,30300.0
20260121,002202,1,38300,26.06321305483029,38300.0,26.059399738903394,38300.0,26.05600496083551,38300.0
20260121,000559,2,49800,20.077450200803213,49800.0,20.07558353413655,49800.0,20.086205220883535,49800.0
20260121,002185,1,73900,13.507550744248984,73900.0,13.51433193504736,73900.0,13.500433152909338,73900.0
20260121,000547,2,37600,26.5419960106383,37600.0,26.54005159574468,37600.0,26.530343617021277,37600.0
20260121,002465,1,56700,17.59322733686067,56700.0,17.59242962962963,56700.0,17.604428571428574,56700.0
20260121,002400,2,90700,10.978391289966924,90700.0,10.98728643880926,90700.0,11.004488423373761,90700.0
20260121,002413,1,76200,13.119475065616799,76200.0,13.123897637795276,76200.0,13.117437270341206,76200.0
20260121,300170,2,37000,26.84364864864865,37000.0,26.87827027027027,37000.0,26.873864864864863,37000.0
20260121,300063,1,72400,13.694185082872929,72400.0,13.697281906077347,72400.0,13.593602209944752,72400.0
20260121,002181,2,88100,11.397811577752554,88100.0,11.417700681044268,88100.0,11.444235981838819,88100.0
20260121,300766,1,22300,44.69914170403588,22300.0,44.73027085201794,22300.0,44.67681793721973,22300.0
20260121,300830,2,69300,14.383073015873014,69300.0,14.379754112554112,69300.0,14.386722655122655,69300.0
20260121,000592,1,101100,9.91257175074184,101100.0,9.907744460929772,101100.0,9.913253926805142,101100.0
20260121,300253,2,83300,11.946480792316926,83300.0,11.93861968787515,83300.0,11.937493397358944,83300.0
20260121,002131,1,106800,9.36,106800.0,9.36,106800.0,9.36,106800.0
20260121,002759,2,23900,41.77569707112971,23900.0,41.782971129707114,23900.0,41.77494058577406,23900.0
20260121,000630,1,164200,6.101138855054812,164200.0,6.101010962241169,164200.0,6.1005481120584655,164200.0
20260121,002156,2,17800,55.842359550561795,17800.0,55.817022471910114,17800.0,55.5614606741573,17800.0
20260121,002463,1,13600,73.35,13600.0,73.29661470588235,13600.0,73.30338676470589,13600.0
20260121,300450,2,16900,58.72327455621301,16900.0,58.757001775147934,16900.0,58.7343976331361,16900.0
20260121,300342,1,19300,51.79828808290156,19300.0,51.73523834196891,19300.0,51.76984870466322,19300.0
20260121,000657,2,24400,40.86807213114754,24400.0,40.87036967213115,24400.0,40.834013934426224,24400.0
20260121,300442,1,13100,75.64076335877863,13100.0,75.73374045801526,13100.0,75.53396946564885,13100.0
20260121,002546,2,98500,10.127320000000001,98500.0,10.124263959390863,98500.0,10.129968324873097,98500.0
20260121,300244,1,36500,27.275897808219177,36500.0,27.280109315068493,36500.0,27.31583890410959,36500.0
20260121,002460,2,14200,70.20154929577465,14200.0,70.21838169014084,14200.0,70.20014084507042,14200.0
20260121,002165,1,105900,9.454116638338053,105900.0,9.454503956562794,105900.0,9.446883984891407,105900.0
20260121,000338,2,45400,21.9123359030837,45400.0,21.920047136563877,45400.0,21.915594273127752,45400.0
20260121,300418,1,18500,53.94178162162162,18500.0,53.93443135135135,18500.0,53.95216162162162,18500.0
20260121,000063,2,25500,39.03780117647059,25500.0,39.02599843137255,25500.0,39.05858509803922,25500.0
20260121,002415,1,31100,32.10208713826367,31100.0,32.10720610932476,31100.0,32.09324340836013,31100.0
20260121,002230,2,16900,58.88360946745562,16900.0,58.91893431952663,16900.0,58.886210059171596,16900.0
20260121,002361,1,85100,11.681854524089307,85100.0,11.686169800235017,85100.0,11.664545945945946,85100.0
20260121,000792,2,28600,34.89674755244755,28600.0,34.90282972027972,28600.0,34.89905874125874,28600.0
20260121,000681,1,36400,27.29727912087912,36400.0,27.335468131868133,36400.0,27.28646126373626,36400.0
20260121,300390,2,19100,52.30240680628272,19100.0,52.27355811518324,19100.0,52.32434293193717,19100.0
20260121,300226,1,30300,32.37392772277228,30300.0,32.530099669967,30300.0,32.906668316831684,30300.0
20260121,002115,2,73200,13.57560382513661,73200.0,13.583023907103826,73200.0,13.623309562841529,73200.0
20260121,002885,1,33400,29.93119610778443,33400.0,29.943983532934134,33400.0,29.950985928143712,33400.0
20260121,002049,2,11400,86.91745614035088,11400.0,86.91859649122807,11400.0,86.92175701754387,11400.0
20260121,002639,1,47600,20.96401260504202,47600.0,20.963004201680672,47600.0,20.951533613445378,47600.0
20260121,002236,2,48000,20.74796,48000.0,20.737145833333333,48000.0,20.758873333333334,48000.0
20260121,000768,1,32700,30.575903058103975,32700.0,30.556573394495413,32700.0,30.562626911314986,32700.0
20260121,002792,2,21700,45.954189400921656,21700.0,45.94663963133641,21700.0,46.014841013824885,21700.0
20260121,300274,1,6100,163.40344262295082,6100.0,163.40229508196722,6100.0,163.41324590163936,6100.0
20260121,002378,2,49200,20.262419918699187,49200.0,20.27522256097561,49200.0,20.256038414634148,49200.0
20260121,002555,1,36200,27.63873093922652,36200.0,27.640553038674035,36200.0,27.634005524861877,36200.0
20260121,002358,2,130300,7.632962425172678,130300.0,7.636047766692249,130300.0,7.63653871066769,130300.0
20260121,002837,1,10100,98.93237326732672,10100.0,98.92861386138614,10100.0,98.94881782178219,10100.0
20260121,002475,2,17300,57.68739768786127,17300.0,57.6905225433526,17300.0,57.688265317919075,17300.0
20260121,002407,1,31800,31.36584937106918,31800.0,31.36195,31800.0,31.363051886792455,31800.0
20260121,002716,2,73300,13.634542974079126,73300.0,13.636343792633015,73300.0,13.628349249658935,73300.0
20260129,002716,1,50000,19.8067396,50000.0,19.834277999999998,50000.0,19.7352612,50000.0
20260129,300058,2,42100,23.74008218527316,42100.0,23.715184560570073,42100.0,23.70433111638955,42100.0
20260129,000630,1,116600,8.57053180960549,116600.0,8.547564511149227,116600.0,8.558413996569467,116600.0
20260129,002131,2,106700,9.353467516401125,106700.0,9.359334629803186,106700.0,9.354592164948453,106700.0
20260129,002195,1,97500,10.258644512820512,97500.0,10.256153846153847,97500.0,10.264430051282051,97500.0
20260129,002202,2,35500,28.130648450704225,35500.0,28.13549295774648,35500.0,28.13267408450704,35500.0
20260129,300418,1,16900,59.03420236686391,16900.0,59.0226,16900.0,58.997216568047335,16900.0
20260129,002156,2,18800,53.06042606382979,18800.0,53.054205851063834,18800.0,53.06723776595745,18800.0
20260129,002185,1,64800,15.443499537037038,64800.0,15.426572839506173,64800.0,15.440983950617284,64800.0
20260129,000657,2,20500,48.83965512195122,20500.0,48.86531512195122,20500.0,48.95345414634146,20500.0
20260129,000506,1,37300,26.83911528150134,37300.0,26.82399302949062,37300.0,26.70460455764075,37300.0
20260129,002050,2,19700,50.69812385786802,19700.0,50.7062461928934,19700.0,50.71040558375635,19700.0
20260129,300017,1,61200,16.36298104575163,61200.0,16.374978431372547,61200.0,16.340807679738564,61200.0
20260129,300170,2,34900,28.62198395415473,34900.0,28.60504670487106,34900.0,28.65018194842407,34900.0
20260129,002115,1,61900,16.176299353796445,61900.0,16.180289499192245,61900.0,16.16611760904685,61900.0
20260129,000426,2,14800,67.6631081081081,14800.0,67.67722972972973,14800.0,68.18932567567568,14800.0
20260129,000681,1,35400,28.18813418079096,35400.0,28.194434745762713,35400.0,28.158106214689266,35400.0
20260129,002400,2,77100,12.87371102464332,77100.0,12.874449805447473,77100.0,12.881269779507134,77100.0
20260129,300118,1,45600,21.874934649122807,45600.0,21.902721271929824,45600.0,21.88670986842105,45600.0
20260129,002342,2,68700,14.556127802037846,68700.0,14.570238719068415,68700.0,14.546024308588063,68700.0
20260129,000547,1,36600,27.31177650273224,36600.0,27.32734863387978,36600.0,27.30327650273224,36600.0
20260129,300364,2,29000,34.47137931034483,29000.0,34.46331,29000.0,34.48410689655173,29000.0
20260129,000751,1,138500,7.221956779783393,138500.0,7.224534303249097,138500.0,7.208555696750902,138500.0
20260129,002129,2,102500,9.761970595121952,102500.0,9.792458614634146,102500.0,9.771365863414633,102500.0
20260129,002044,1,133600,7.495329094311377,133600.0,7.495598952095809,133600.0,7.490659026946108,133600.0
20260129,301171,2,13800,72.39700869565218,13800.0,72.46917391304349,13800.0,72.34327536231883,13800.0
20260129,001337,1,14600,68.08794520547946,14600.0,68.03911095890412,14600.0,67.65253904109589,14600.0
20260129,002279,2,91300,10.916208105147865,91300.0,10.92094622124863,91300.0,10.943119058050383,91300.0
20260129,002361,1,79100,12.66238786346397,79100.0,12.65235625790139,79100.0,12.652793046776234,79100.0
20260129,300433,2,26100,38.378077011494256,26100.0,38.44164904214559,26100.0,38.41267011494253,26100.0
20260129,300442,1,12000,83.22933666666667,12000.0,83.06784083333334,12000.0,82.92134083333335,12000.0
20260129,000060,2,119400,8.383886097152429,119400.0,8.385695167504188,119400.0,8.412412336683417,119400.0
20260129,300063,1,60000,16.606783333333333,60000.0,16.598397666666667,60000.0,16.62235,60000.0
20260129,002130,2,35800,27.912232402234636,35800.0,27.909217318435754,35800.0,27.928291899441344,35800.0
20260129,300253,1,82800,12.08097391304348,82800.0,12.070908574879226,82800.0,12.07870736714976,82800.0
20260129,300274,2,6700,147.2823880597015,6700.0,147.39685074626865,6700.0,147.2821343283582,6700.0
20260129,000737,1,53500,18.683755514018692,53500.0,18.70917495327103,53500.0,18.63128710280374,53500.0
20260129,300139,2,13100,76.63793893129771,13100.0,76.5733534351145,13100.0,76.30610916030534,13100.0
20260129,300136,1,11900,83.42226890756302,11900.0,83.36260588235294,11900.0,83.39764957983193,11900.0
20260129,300459,2,185800,5.380753562970936,185800.0,5.38141573196986,185800.0,5.382319698600646,185800.0
20260129,002413,1,72200,13.836647645429363,72200.0,13.840594459833795,72200.0,13.82640138504155,72200.0
20260129,000603,2,15000,66.3476,15000.0,66.45587066666667,15000.0,66.63219733333334,15000.0
20260129,002181,1,84600,11.875200354609929,84600.0,11.924268085106384,84600.0,11.903983924349882,84600.0
20260129,002340,2,106700,9.361733833177132,106700.0,9.360234301780693,106700.0,9.361611996251172,106700.0
20260129,300738,1,41100,24.355477615571775,41100.0,24.375745255474456,41100.0,24.31072798053528,41100.0
20260129,002237,2,45500,22.006352967032967,45500.0,22.01268241758242,45500.0,22.041870989010988,45500.0
20260129,000878,1,37500,26.62615946666667,37500.0,26.659193600000002,37500.0,26.575465866666665,37500.0
20260129,300315,2,159700,6.249192229179712,159700.0,6.2541514777708205,159700.0,6.24716991233563,159700.0
20260129,300102,1,23600,42.28529745762712,23600.0,42.24771144067797,23600.0,42.306523305084745,23600.0
20260129,000592,2,92100,10.859152551574377,92100.0,10.858782410423453,92100.0,10.87554907709012,92100.0
20260129,002465,1,57100,17.538685288966725,57100.0,17.534520840630474,57100.0,17.516741681260946,57100.0
20260129,002475,2,19000,52.427104736842104,19000.0,52.43373578947368,19000.0,52.425685263157895,19000.0
20260129,002378,1,41400,24.07785,41400.0,24.079976328502415,41400.0,24.044951449275363,41400.0
20260129,000021,2,31500,31.750475238095238,31500.0,31.727809841269842,31500.0,31.74691968253968,31500.0
20260129,300316,1,21000,47.425716666666666,21000.0,47.43785714285714,21000.0,47.564188095238094,21000.0
20260129,300475,2,5800,171.17344827586206,5800.0,171.28513793103448,5800.0,171.14406896551725,5800.0
20260129,002842,1,36200,27.528311602209943,36200.0,27.49639143646409,36200.0,27.47149033149171,36200.0
20260129,002792,2,19900,50.075329145728645,19900.0,50.113768844221106,19900.0,49.996130653266334,19900.0
20260129,002173,1,33900,29.52743480825959,33900.0,29.51124041297935,33900.0,29.527376401179943,33900.0
20260129,300071,2,128000,7.795562601562501,128000.0,7.8055700703125,128000.0,7.8102501953125,128000.0
20260206,000547,1,32300,30.917678947368422,32300.0,30.920557275541796,32300.0,30.912972136222912,32300.0
20260206,002131,2,119900,8.370150125104253,119900.0,8.379357864887407,119900.0,8.391868323603003,119900.0
20260206,002716,1,76100,13.018802628120893,76100.0,13.039777660972405,76100.0,13.00046123521682,76100.0
20260206,002050,2,19800,50.5879797979798,19800.0,50.629142424242424,19800.0,50.674343434343434,19800.0
20260206,002165,1,74000,13.492662162162162,74000.0,13.492767162162162,74000.0,13.485728783783783,74000.0
20260206,300058,2,52200,19.199135249042147,52200.0,19.187241379310343,52200.0,19.23959808429119,52200.0
20260206,300017,1,56500,17.73396424778761,56500.0,17.732921061946904,56500.0,17.684637522123893,56500.0
20260206,000559,2,58600,17.110717747440273,58600.0,17.15177337883959,58600.0,17.133515358361773,58600.0
20260206,002155,1,29100,34.09625567010309,29100.0,34.08907113402062,29100.0,34.13301134020619,29100.0
20260206,002342,2,49700,20.093926559356138,49700.0,20.09148772635815,49700.0,20.10227203219316,49700.0
20260206,300418,1,18500,53.90859567567568,18500.0,53.95427189189189,18500.0,53.87697027027027,18500.0
20260206,002195,2,104600,9.597772638623328,104600.0,9.6053536042065,104600.0,9.62958912045889,104600.0
20260206,000630,1,138800,7.190158501440922,138800.0,7.1897334293948125,138800.0,7.187053314121037,138800.0
20260206,002407,2,33900,29.33489410029498,33900.0,29.3257209439528,33900.0,29.372658112094395,33900.0
20260206,002413,1,69700,14.335082352941175,69700.0,14.331409325681491,69700.0,14.32590975609756,69700.0
20260206,002759,2,25900,38.81092548262548,25900.0,38.79841544401544,25900.0,38.82054054054054,25900.0
20260206,002202,1,39100,25.53869590792839,39100.0,25.543479283887468,39100.0,25.537009462915602,39100.0
20260206,000592,2,84400,11.827547393364929,84400.0,11.8275009478673,84400.0,11.829619549763033,84400.0
20260206,300102,1,25400,39.31894015748032,25400.0,39.344215748031495,25400.0,39.255199999999995,25400.0
20260206,000657,2,21100,47.164073933649284,21100.0,47.15711184834124,21100.0,47.21398151658768,21100.0
20260206,300164,1,82100,12.084957612667479,82100.0,12.085578075517661,82100.0,12.12265761266748,82100.0
20260206,300136,2,12400,80.42096774193548,12400.0,80.41951935483871,12400.0,80.44822258064517,12400.0
20260206,002009,1,32800,30.355086363636367,24200.0,30.360357489878535,24700.0,30.36777339055794,23300.0
20260206,002709,2,24300,41.07333497942387,24300.0,41.06160740740741,24300.0,41.091068724279836,24300.0
20260206,000533,1,87000,11.478886666666666,87000.0,11.47165091954023,87000.0,11.462358045977012,87000.0
20260206,300139,2,16300,60.85809693251534,16300.0,60.87300245398772,16300.0,60.88356073619632,16300.0
20260206,002471,1,103800,9.61730733140655,103800.0,9.61787556840077,103800.0,9.605520240847783,103800.0
20260206,002463,2,14900,66.89114093959732,14900.0,66.91738187919464,14900.0,66.94288389261744,14900.0
20260206,002400,1,91100,11.02002228320527,91100.0,11.02325993413831,91100.0,11.042305159165752,91100.0
20260206,300444,2,63000,15.865316666666667,63000.0,15.863744444444443,63000.0,15.868219365079364,63000.0
20260206,002361,1,71100,14.058379324894515,71100.0,14.06154500703235,71100.0,14.035363150492264,71100.0
20260206,300065,2,35900,27.844821169916436,35900.0,27.84905626740947,35900.0,27.87437158774373,35900.0
20260206,002378,1,41300,24.15721598062954,41300.0,24.1804602905569,41300.0,24.120534140435836,41300.0
